user_id,signup_date,country,acquisition_channel
6276,2025-05-30,India,Google Ads
6277,2025-01-16,USA,Facebook
6278,2025-01-28,USA,Google Ads
6279,2025-06-22,UK,Facebook
6280,2025-02-15,Germany,Google Ads
6281,2025-11-24,Canada,Referral
6282,2025-08-24,UK,Facebook
6283,2025-08-02,India,Referral
6284,2025-03-26,Germany,Google Ads
6285,2025-10-09,Germany,Organic
6286,2025-08-20,USA,Facebook
6287,2025-03-26,Germany,Facebook
6288,2025-03-06,Germany,Referral
6289,2025-05-14,India,Referral
6290,2025-05-31,UK,Google Ads
6291,2025-04-25,Germany,Referral
6292,2025-03-05,USA,Organic
6293,2025-12-09,UK,Referral
6294,2025-12-29,USA,Organic
6295,2025-12-18,Germany,Referral
6296,2025-06-07,UK,Referral
6297,2025-03-18,Germany,Google Ads
6298,2025-05-26,India,Facebook
6299,2025-12-09,UK,Google Ads
6300,2025-08-13,USA,Organic
6301,2025-11-09,India,Organic
6302,2025-04-13,Canada,Organic
6303,2025-12-13,USA,Organic
6304,2025-10-28,Germany,Facebook
6305,2025-03-29,USA,Google Ads
6306,2025-10-30,Canada,Google Ads
6307,2025-06-17,USA,Organic
6308,2025-06-19,India,Google Ads
6309,2025-05-15,USA,Google Ads
6310,2025-02-19,UK,Facebook
6311,2025-12-06,Canada,Google Ads
6312,2025-12-13,USA,Google Ads
6313,2025-05-14,Canada,Google Ads
6314,2025-12-13,India,Referral
6315,2025-05-17,UK,Google Ads
6316,2025-09-02,Germany,Referral
6317,2025-04-19,USA,Google Ads
6318,2025-11-09,India,Referral
6319,2025-10-14,Canada,Organic
6320,2025-01-21,Canada,Organic
6321,2025-03-31,India,Referral
6322,2025-10-23,USA,Organic
6323,2025-04-22,Germany,Referral
6324,2025-10-28,USA,Organic
6325,2025-03-18,UK,Organic
6326,2025-06-26,USA,Facebook
6327,2025-12-09,UK,Referral
6328,2025-05-28,Canada,Organic
6329,2025-04-11,UK,Google Ads
6330,2025-09-03,Germany,Organic
6331,2025-04-27,India,Referral
6332,2025-04-02,UK,Organic
6333,2025-01-28,USA,Referral
6334,2025-01-25,UK,Google Ads
6335,2025-02-27,Canada,Facebook
6336,2025-10-24,UK,Facebook
6337,2025-05-14,Germany,Google Ads
6338,2025-11-27,UK,Facebook
6339,2025-09-06,Germany,Facebook
6340,2025-02-07,USA,Google Ads
6341,2025-03-16,Canada,Google Ads
6342,2025-05-22,India,Google Ads
6343,2025-11-18,USA,Organic
6344,2025-06-17,USA,Facebook
6345,2025-09-16,India,Google Ads
6346,2025-12-21,UK,Facebook
6347,2025-08-13,UK,Google Ads
6348,2025-06-01,UK,Referral
6349,2025-01-19,Canada,Google Ads
6350,2025-05-26,USA,Referral
6351,2025-08-29,Germany,Facebook
6352,2025-12-10,India,Referral
6353,2025-08-25,USA,Google Ads
6354,2025-02-04,UK,Google Ads
6355,2025-07-09,India,Organic
6356,2025-01-01,Germany,Google Ads
6357,2025-06-02,USA,Organic
6358,2025-05-06,USA,Facebook
6359,2025-12-11,Canada,Organic
6360,2025-08-14,USA,Referral
6361,2025-08-09,USA,Referral
6362,2025-07-30,Germany,Facebook
6363,2025-01-25,Germany,Facebook
6364,2025-01-16,India,Referral
6365,2025-07-01,UK,Referral
6366,2025-11-25,Germany,Google Ads
6367,2025-05-09,India,Organic
6368,2025-02-11,USA,Google Ads
6369,2025-12-02,India,Referral
6370,2025-08-24,India,Google Ads
6371,2025-12-26,India,Organic
6372,2025-02-03,India,Organic
6373,2025-12-11,Germany,Referral
6374,2025-02-14,UK,Organic
6375,2025-05-14,India,Google Ads
6376,2025-01-21,Canada,Organic
6377,2025-05-02,USA,Referral
6378,2025-03-11,USA,Organic
6379,2025-12-18,USA,Organic
6380,2025-12-27,USA,Organic
6381,2025-02-17,USA,Facebook
6382,2025-02-08,India,Organic
6383,2025-10-14,UK,Google Ads
6384,2025-01-10,Canada,Facebook
6385,2025-01-30,Germany,Referral
6386,2025-09-01,Canada,Google Ads
6387,2025-10-01,Germany,Facebook
6388,2025-03-29,Germany,Google Ads
6389,2025-09-01,Canada,Google Ads
6390,2025-11-25,India,Organic
6391,2025-01-15,USA,Organic
6392,2025-01-04,India,Google Ads
6393,2025-07-10,USA,Facebook
6394,2025-06-17,UK,Facebook
6395,2025-01-09,Germany,Google Ads
6396,2025-04-19,Canada,Organic
6397,2025-05-17,UK,Facebook
6398,2025-06-03,USA,Organic
6399,2025-07-28,India,Google Ads
6400,2025-09-29,Canada,Facebook
6401,2025-05-23,Germany,Google Ads
6402,2025-04-09,UK,Google Ads
6403,2025-11-04,Germany,Referral
6404,2025-03-10,USA,Google Ads
6405,2025-09-04,Germany,Google Ads
6406,2025-09-18,India,Referral
6407,2025-10-03,UK,Organic
6408,2025-03-20,UK,Google Ads
6409,2025-05-26,India,Referral
6410,2025-04-21,Germany,Google Ads
6411,2025-09-15,India,Organic
6412,2025-04-03,Canada,Google Ads
6413,2025-01-13,India,Organic
6414,2025-09-17,Germany,Facebook
6415,2025-04-19,India,Google Ads
6416,2025-11-26,USA,Organic
6417,2025-07-08,India,Organic
6418,2025-04-05,India,Organic
6419,2025-04-15,Germany,Referral
6420,2025-01-08,Canada,Facebook
6421,2025-03-08,Canada,Facebook
6422,2025-07-10,Germany,Organic
6423,2025-09-13,Germany,Organic
6424,2025-01-09,Germany,Facebook
6425,2025-04-27,USA,Facebook
6426,2025-09-24,UK,Organic
6427,2025-04-09,India,Referral
6428,2025-10-25,Germany,Organic
6429,2025-06-13,Germany,Google Ads
6430,2025-05-21,Germany,Organic
6431,2025-09-25,Canada,Organic
6432,2025-02-06,Germany,Referral
6433,2025-03-15,India,Organic
6434,2025-03-14,Germany,Referral
6435,2025-11-04,India,Facebook
6436,2025-07-18,USA,Facebook
6437,2025-05-10,UK,Organic
6438,2025-09-03,Canada,Google Ads
6439,2025-11-08,India,Facebook
6440,2025-03-01,USA,Organic
6441,2025-10-06,UK,Organic
6442,2025-04-13,UK,Referral
6443,2025-10-23,UK,Referral
6444,2025-11-16,India,Google Ads
6445,2025-12-07,USA,Referral
6446,2025-05-31,Germany,Google Ads
6447,2025-06-06,USA,Organic
6448,2025-07-25,USA,Google Ads
6449,2025-06-28,USA,Facebook
6450,2025-07-16,India,Referral
6451,2025-08-11,India,Google Ads
6452,2025-03-30,India,Organic
6453,2025-10-14,USA,Google Ads
6454,2025-10-03,India,Google Ads
6455,2025-08-24,UK,Facebook
6456,2025-07-02,India,Organic
6457,2025-07-28,Canada,Google Ads
6458,2025-05-10,India,Facebook
6459,2025-06-02,India,Organic
6460,2025-01-13,India,Google Ads
6461,2025-05-02,India,Facebook
6462,2025-12-25,Canada,Referral
6463,2025-08-08,Germany,Facebook
6464,2025-04-16,India,Facebook
6465,2025-03-11,UK,Organic
6466,2025-07-14,Canada,Organic
6467,2025-07-05,Germany,Organic
6468,2025-04-09,India,Referral
6469,2025-03-23,Germany,Google Ads
6470,2025-03-16,UK,Referral
6471,2025-12-06,Canada,Referral
6472,2025-07-11,Canada,Referral
6473,2025-11-21,Germany,Facebook
6474,2025-08-02,India,Referral
6475,2025-11-11,USA,Google Ads
6476,2025-11-14,Canada,Organic
6477,2025-05-24,USA,Google Ads
6478,2025-08-04,Canada,Organic
6479,2025-12-27,India,Organic
6480,2025-11-20,India,Google Ads
6481,2025-01-15,Canada,Referral
6482,2025-08-05,Germany,Organic
6483,2025-02-04,India,Organic
6484,2025-07-02,India,Google Ads
6485,2025-09-27,UK,Referral
6486,2025-12-24,India,Facebook
6487,2025-04-10,UK,Facebook
6488,2025-01-07,India,Facebook
6489,2025-01-30,India,Organic
6490,2025-11-01,Germany,Organic
6491,2025-05-24,Germany,Facebook
6492,2025-04-21,India,Facebook
6493,2025-08-20,Canada,Organic
6494,2025-06-28,Canada,Referral
6495,2025-03-13,India,Organic
6496,2025-07-29,Canada,Facebook
6497,2025-08-08,India,Facebook
6498,2025-03-21,Germany,Facebook
6499,2025-03-24,USA,Referral
6500,2025-02-11,UK,Google Ads
6501,2025-09-30,Canada,Organic
6502,2025-07-10,Canada,Google Ads
6503,2025-06-22,Germany,Google Ads
6504,2025-01-07,Canada,Google Ads
6505,2025-06-04,India,Referral
6506,2025-01-10,India,Referral
6507,2025-02-03,USA,Google Ads
6508,2025-02-05,USA,Facebook
6509,2025-01-06,USA,Google Ads
6510,2025-08-03,India,Organic
6511,2025-05-14,USA,Organic
6512,2025-10-12,USA,Google Ads
6513,2025-05-06,India,Google Ads
6514,2025-12-03,Germany,Organic
6515,2025-06-23,Canada,Organic
6516,2025-06-01,UK,Google Ads
6517,2025-11-27,India,Organic
6518,2025-01-26,India,Organic
6519,2025-04-25,UK,Organic
6520,2025-10-11,UK,Facebook
6521,2025-03-16,USA,Organic
6522,2025-06-15,UK,Organic
6523,2025-07-08,Canada,Organic
6524,2025-03-19,Canada,Referral
6525,2025-03-31,Canada,Google Ads
6526,2025-06-25,Canada,Organic
6527,2025-01-21,Canada,Google Ads
6528,2025-02-23,USA,Google Ads
6529,2025-07-03,India,Organic
6530,2025-12-25,UK,Referral
6531,2025-08-10,India,Google Ads
6532,2025-11-11,UK,Referral
6533,2025-11-24,USA,Facebook
6534,2025-06-28,USA,Facebook
6535,2025-10-03,Germany,Google Ads
6536,2025-04-22,Germany,Organic
6537,2025-08-12,USA,Organic
6538,2025-08-02,USA,Facebook
6539,2025-02-28,UK,Facebook
6540,2025-11-23,USA,Organic
6541,2025-04-19,India,Organic
6542,2025-06-06,UK,Facebook
6543,2025-07-10,USA,Referral
6544,2025-07-19,UK,Organic
6545,2025-11-08,UK,Google Ads
6546,2025-07-15,Canada,Facebook
6547,2025-02-04,Germany,Organic
6548,2025-09-03,UK,Google Ads
6549,2025-08-25,UK,Organic
6550,2025-04-14,Canada,Facebook
6551,2025-01-07,USA,Organic
6552,2025-10-10,UK,Google Ads
6553,2025-01-01,Canada,Referral
6554,2025-08-07,India,Referral
6555,2025-08-18,Canada,Referral
6556,2025-06-21,Germany,Google Ads
6557,2025-03-28,Germany,Organic
6558,2025-02-10,USA,Facebook
6559,2025-05-03,USA,Organic
6560,2025-11-27,Germany,Google Ads
6561,2025-10-25,Germany,Organic
6562,2025-06-27,UK,Referral
6563,2025-03-04,Germany,Google Ads
6564,2025-06-14,USA,Google Ads
6565,2025-07-06,Germany,Google Ads
6566,2025-07-28,USA,Google Ads
6567,2025-08-15,India,Facebook
6568,2025-02-17,Germany,Organic
6569,2025-08-12,USA,Google Ads
6570,2025-01-03,Canada,Organic
6571,2025-06-24,UK,Facebook
6572,2025-04-09,USA,Google Ads
6573,2025-04-26,Germany,Facebook
6574,2025-09-27,Germany,Google Ads
6575,2025-09-10,India,Organic
6576,2025-11-13,Canada,Google Ads
6577,2025-04-05,USA,Organic
6578,2025-09-30,Canada,Google Ads
6579,2025-01-24,India,Referral
6580,2025-04-26,UK,Organic
6581,2025-05-31,Canada,Facebook
6582,2025-12-04,India,Facebook
6583,2025-02-19,USA,Google Ads
6584,2025-07-25,UK,Organic
6585,2025-12-01,Germany,Facebook
6586,2025-03-20,India,Organic
6587,2025-03-11,Germany,Google Ads
6588,2025-01-27,UK,Google Ads
6589,2025-09-28,India,Facebook
6590,2025-02-19,India,Google Ads
6591,2025-10-19,UK,Organic
6592,2025-09-04,USA,Google Ads
6593,2025-09-21,India,Referral
6594,2025-03-20,UK,Organic
6595,2025-07-09,Canada,Google Ads
6596,2025-02-16,Germany,Facebook
6597,2025-12-27,India,Facebook
6598,2025-12-20,Canada,Organic
6599,2025-12-18,India,Facebook
6600,2025-07-08,USA,Google Ads
6601,2025-09-13,UK,Google Ads
6602,2025-08-10,India,Facebook
6603,2025-08-29,UK,Referral
6604,2025-09-26,India,Referral
6605,2025-01-01,USA,Google Ads
6606,2025-02-03,USA,Organic
6607,2025-03-20,Canada,Referral
6608,2025-08-24,USA,Google Ads
6609,2025-11-30,UK,Organic
6610,2025-12-15,USA,Facebook
6611,2025-04-08,India,Organic
6612,2025-03-23,USA,Organic
6613,2025-07-11,UK,Referral
6614,2025-09-10,India,Google Ads
6615,2025-02-07,Canada,Organic
6616,2025-01-14,Canada,Google Ads
6617,2025-12-13,Canada,Facebook
6618,2025-11-06,India,Referral
6619,2025-07-28,Canada,Organic
6620,2025-12-23,USA,Facebook
6621,2025-03-30,India,Organic
6622,2025-02-25,India,Google Ads
6623,2025-04-04,India,Google Ads
6624,2025-04-03,Germany,Organic
6625,2025-12-06,UK,Organic
6626,2025-03-26,Germany,Facebook
6627,2025-09-02,Germany,Organic
6628,2025-01-22,Germany,Facebook
6629,2025-10-18,UK,Google Ads
6630,2025-09-29,Germany,Facebook
6631,2025-11-02,Canada,Referral
6632,2025-05-02,India,Referral
6633,2025-05-08,India,Facebook
6634,2025-04-23,USA,Google Ads
6635,2025-09-30,Canada,Organic
6636,2025-12-02,UK,Organic
6637,2025-05-10,India,Google Ads
6638,2025-05-12,Germany,Facebook
6639,2025-03-26,USA,Referral
6640,2025-12-16,USA,Organic
6641,2025-03-22,India,Facebook
6642,2025-11-21,Canada,Organic
6643,2025-03-10,USA,Google Ads
6644,2025-05-28,India,Google Ads
6645,2025-01-16,Canada,Referral
6646,2025-11-03,India,Google Ads
6647,2025-04-15,India,Facebook
6648,2025-06-14,Canada,Facebook
6649,2025-07-20,Canada,Referral
6650,2025-07-16,Canada,Organic
6651,2025-07-04,India,Google Ads
6652,2025-11-18,USA,Organic
6653,2025-09-22,UK,Facebook
6654,2025-12-29,UK,Facebook
6655,2025-04-10,India,Organic
6656,2025-12-08,India,Google Ads
6657,2025-11-16,USA,Referral
6658,2025-08-02,Canada,Organic
6659,2025-10-05,India,Facebook
6660,2025-06-11,Germany,Organic
6661,2025-06-06,Canada,Google Ads
6662,2025-09-08,India,Organic
6663,2025-04-07,Germany,Google Ads
6664,2025-01-18,USA,Facebook
6665,2025-11-23,Germany,Organic
6666,2025-04-07,India,Organic
6667,2025-01-01,UK,Google Ads
6668,2025-08-04,India,Facebook
6669,2025-05-12,UK,Facebook
6670,2025-09-17,USA,Facebook
6671,2025-05-05,USA,Google Ads
6672,2025-03-23,Canada,Organic
6673,2025-10-10,Canada,Google Ads
6674,2025-06-20,UK,Referral
6675,2025-02-28,UK,Facebook
6676,2025-02-01,USA,Referral
6677,2025-06-10,Germany,Google Ads
6678,2025-10-11,UK,Organic
6679,2025-04-16,UK,Google Ads
6680,2025-04-15,Germany,Organic
6681,2025-08-16,Canada,Facebook
6682,2025-07-07,Canada,Facebook
6683,2025-03-11,UK,Google Ads
6684,2025-11-14,Canada,Google Ads
6685,2025-10-17,Canada,Organic
6686,2025-03-28,Canada,Organic
6687,2025-12-28,USA,Organic
6688,2025-02-25,India,Google Ads
6689,2025-04-23,UK,Google Ads
6690,2025-01-13,UK,Organic
6691,2025-01-18,USA,Organic
6692,2025-07-01,India,Facebook
6693,2025-04-23,India,Organic
6694,2025-08-17,USA,Organic
6695,2025-06-20,Germany,Referral
6696,2025-10-22,Germany,Google Ads
6697,2025-07-08,India,Organic
6698,2025-03-20,Germany,Facebook
6699,2025-05-26,Germany,Organic
6700,2025-07-01,Germany,Facebook
6701,2025-10-13,India,Organic
6702,2025-09-07,Germany,Organic
6703,2025-12-20,UK,Facebook
6704,2025-11-10,India,Facebook
6705,2025-07-15,USA,Organic
6706,2025-11-19,Germany,Facebook
6707,2025-03-12,Canada,Google Ads
6708,2025-09-05,India,Google Ads
6709,2025-05-26,USA,Organic
6710,2025-04-16,UK,Organic
6711,2025-09-20,USA,Organic
6712,2025-10-23,Germany,Facebook
6713,2025-03-11,Canada,Facebook
6714,2025-07-12,Germany,Google Ads
6715,2025-03-09,USA,Referral
6716,2025-11-01,India,Google Ads
6717,2025-02-21,Canada,Facebook
6718,2025-12-29,Canada,Organic
6719,2025-10-12,USA,Referral
6720,2025-11-30,Germany,Google Ads
6721,2025-01-09,USA,Facebook
6722,2025-09-08,Canada,Organic
6723,2025-11-28,USA,Organic
6724,2025-10-25,Canada,Google Ads
6725,2025-07-03,Germany,Organic
6726,2025-06-28,India,Facebook
6727,2025-07-17,India,Organic
6728,2025-05-08,USA,Google Ads
6729,2025-01-20,Canada,Google Ads
6730,2025-11-24,India,Organic
6731,2025-03-06,Canada,Organic
6732,2025-07-01,Germany,Organic
6733,2025-08-29,USA,Organic
6734,2025-01-24,Canada,Google Ads
6735,2025-03-24,USA,Google Ads
6736,2025-11-15,Canada,Google Ads
6737,2025-07-04,Canada,Referral
6738,2025-11-12,Germany,Facebook
6739,2025-04-09,USA,Google Ads
6740,2025-03-03,UK,Google Ads
6741,2025-10-13,Canada,Referral
6742,2025-01-22,Canada,Organic
6743,2025-07-31,India,Referral
6744,2025-05-06,USA,Facebook
6745,2025-02-11,UK,Organic
6746,2025-04-08,Germany,Google Ads
6747,2025-01-31,UK,Google Ads
6748,2025-06-07,Germany,Google Ads
6749,2025-04-22,UK,Google Ads
6750,2025-09-04,UK,Organic
6751,2025-05-02,USA,Referral
6752,2025-09-30,India,Google Ads
6753,2025-10-21,UK,Referral
6754,2025-07-26,Canada,Facebook
6755,2025-04-20,Canada,Facebook
6756,2025-10-05,Canada,Facebook
6757,2025-02-25,India,Facebook
6758,2025-02-26,UK,Google Ads
6759,2025-10-18,Germany,Organic
6760,2025-04-24,Germany,Organic
6761,2025-11-04,USA,Organic
6762,2025-12-07,India,Facebook
6763,2025-07-17,UK,Organic
6764,2025-11-17,Canada,Organic
6765,2025-06-28,India,Referral
6766,2025-08-07,India,Facebook
6767,2025-10-04,UK,Referral
6768,2025-01-16,USA,Organic
6769,2025-03-02,USA,Organic
6770,2025-02-23,USA,Google Ads
6771,2025-06-17,Canada,Facebook
6772,2025-01-26,Canada,Facebook
6773,2025-12-02,UK,Google Ads
6774,2025-03-06,USA,Facebook
6775,2025-04-10,UK,Referral
6776,2025-03-15,USA,Facebook
6777,2025-07-11,India,Google Ads
6778,2025-06-20,Germany,Facebook
6779,2025-09-30,Germany,Google Ads
6780,2025-07-06,USA,Facebook
6781,2025-01-23,UK,Organic
6782,2025-06-30,Canada,Facebook
6783,2025-11-23,USA,Organic
6784,2025-04-18,USA,Google Ads
6785,2025-12-01,Canada,Referral
6786,2025-06-11,USA,Referral
6787,2025-10-29,India,Google Ads
6788,2025-07-25,Canada,Organic
6789,2025-03-19,India,Facebook
6790,2025-01-16,Germany,Facebook
6791,2025-11-23,Canada,Google Ads
6792,2025-04-06,Canada,Facebook
6793,2025-05-27,UK,Referral
6794,2025-01-02,UK,Google Ads
6795,2025-01-10,Canada,Google Ads
6796,2025-05-05,Germany,Google Ads
6797,2025-03-22,USA,Organic
6798,2025-05-20,UK,Referral
6799,2025-11-22,Germany,Organic
6800,2025-05-30,Germany,Google Ads
6801,2025-10-15,UK,Facebook
6802,2025-12-27,USA,Facebook
6803,2025-12-06,UK,Google Ads
6804,2025-05-09,Germany,Facebook
6805,2025-08-27,India,Google Ads
6806,2025-02-27,UK,Organic
6807,2025-07-17,Germany,Facebook
6808,2025-07-30,UK,Organic
6809,2025-02-14,Germany,Referral
6810,2025-04-07,USA,Referral
6811,2025-10-06,Germany,Google Ads
6812,2025-01-23,Canada,Referral
6813,2025-12-01,India,Organic
6814,2025-02-13,Germany,Organic
6815,2025-01-27,UK,Google Ads
6816,2025-10-09,UK,Google Ads
6817,2025-04-07,Germany,Referral
6818,2025-02-05,Canada,Google Ads
6819,2025-04-19,Germany,Google Ads
6820,2025-02-24,USA,Facebook
6821,2025-07-11,Canada,Referral
6822,2025-08-07,Germany,Facebook
6823,2025-07-04,India,Referral
6824,2025-03-10,Canada,Facebook
6825,2025-11-13,Germany,Google Ads
6826,2025-05-10,India,Facebook
6827,2025-02-24,Germany,Organic
6828,2025-04-07,USA,Facebook
6829,2025-12-02,UK,Facebook
6830,2025-03-28,Germany,Google Ads
6831,2025-10-21,Canada,Google Ads
6832,2025-04-29,Germany,Organic
6833,2025-07-27,Germany,Facebook
6834,2025-11-30,Germany,Google Ads
6835,2025-06-03,Germany,Google Ads
6836,2025-02-04,Canada,Facebook
6837,2025-03-20,Canada,Referral
6838,2025-03-08,Germany,Facebook
6839,2025-12-09,UK,Google Ads
6840,2025-02-03,Germany,Facebook
6841,2025-04-07,Canada,Organic
6842,2025-06-18,USA,Organic
6843,2025-06-18,Germany,Google Ads
6844,2025-05-31,Germany,Organic
6845,2025-03-12,Germany,Organic
6846,2025-01-03,Germany,Google Ads
6847,2025-11-10,India,Google Ads
6848,2025-02-01,Germany,Facebook
6849,2025-10-14,Canada,Organic
6850,2025-03-23,Canada,Referral
6851,2025-02-12,India,Facebook
6852,2025-04-15,Germany,Organic
6853,2025-01-01,UK,Google Ads
6854,2025-03-02,Germany,Referral
6855,2025-09-27,Canada,Organic
6856,2025-06-29,USA,Organic
6857,2025-08-12,USA,Google Ads
6858,2025-01-06,UK,Google Ads
6859,2025-04-13,Germany,Organic
6860,2025-01-10,India,Google Ads
6861,2025-03-12,Germany,Google Ads
6862,2025-03-31,UK,Google Ads
6863,2025-08-14,UK,Google Ads
6864,2025-06-07,UK,Organic
6865,2025-08-16,USA,Facebook
6866,2025-05-06,Germany,Google Ads
6867,2025-07-28,Germany,Facebook
6868,2025-04-07,India,Organic
6869,2025-03-15,UK,Referral
6870,2025-04-25,UK,Facebook
6871,2025-07-10,Canada,Organic
6872,2025-06-19,Canada,Google Ads
6873,2025-11-03,USA,Facebook
6874,2025-07-23,Germany,Organic
6875,2025-02-25,India,Facebook
6876,2025-07-27,India,Facebook
6877,2025-02-10,UK,Organic
6878,2025-02-01,India,Referral
6879,2025-01-15,UK,Referral
6880,2025-03-03,Germany,Organic
6881,2025-06-04,India,Google Ads
6882,2025-10-11,UK,Google Ads
6883,2025-07-28,Germany,Organic
6884,2025-11-16,Germany,Google Ads
6885,2025-07-06,UK,Organic
6886,2025-05-10,UK,Facebook
6887,2025-05-07,USA,Facebook
6888,2025-10-19,Germany,Facebook
6889,2025-04-24,UK,Referral
6890,2025-07-18,Germany,Google Ads
6891,2025-01-13,India,Organic
6892,2025-09-28,Canada,Organic
6893,2025-03-30,Canada,Referral
6894,2025-08-03,UK,Facebook
6895,2025-10-05,UK,Facebook
6896,2025-07-22,Germany,Referral
6897,2025-03-15,UK,Facebook
6898,2025-01-25,Germany,Facebook
6899,2025-04-11,UK,Facebook
6900,2025-06-25,Germany,Google Ads
6901,2025-04-27,UK,Facebook
6902,2025-06-15,USA,Organic
6903,2025-02-10,Germany,Organic
6904,2025-12-10,USA,Google Ads
6905,2025-04-30,USA,Organic
6906,2025-04-07,USA,Facebook
6907,2025-05-25,USA,Facebook
6908,2025-08-04,India,Referral
6909,2025-08-17,Canada,Google Ads
6910,2025-11-09,India,Organic
6911,2025-05-10,UK,Organic
